1597,2019,3,4,25,2,4408.38
1597,2019,3,5,47,1,2480.11
1597,2019,3,7,100,1,2057.46
1597,2019,3,7,8,1,4157.45
1597,2019,3,8,39,1,4718.44
1597,2019,3,11,104,1,3353.94
1597,2019,3,11,91,2,1241.10
1597,2019,3,14,103,2,3258.27
1597,2019,3,14,92,1,3775.80
1597,2019,3,16,69,1,3175.51
1597,2019,3,16,65,2,2675.67
1597,2019,3,21,8,1,3321.05
1597,2019,3,22,42,1,2288.42
1597,2019,3,22,36,1,1097.75
1597,2019,3,26,115,2,2240.52
1597,2019,3,26,96,1,1826.85
1597,2019,3,27,64,2,2144.52
1597,2019,3,28,10,2,2032.40
1597,2019,3,28,13,1,628.05
1597,2019,4,1,21,1,1094.13
1597,2019,4,1,72,1,829.01
1597,2019,4,2,88,2,1047.07
1597,2019,4,7,43,2,1182.73
1597,2019,4,10,45,2,4637.40
1597,2019,4,11,110,1,394.07
1597,2019,4,11,20,2,3379.83
1597,2019,4,12,91,2,1480.98
1597,2019,4,13,26,1,3523.57
1597,2019,4,13,7,1,940.47
1597,2019,4,15,84,2,3679.74
1597,2019,4,15,27,1,2489.69
1597,2019,4,16,72,1,2212.28
1597,2019,4,17,64,1,2096.71
1597,2019,4,18,109,1,2068.96
1597,2019,4,18,119,1,2028.60
1597,2019,4,19,7,2,666.16
1597,2019,4,19,90,2,1936.55
1597,2019,4,22,90,1,4683.98
1597,2019,4,25,5,2,2619.69
1597,2019,4,26,3,2,1542.92
1597,2019,4,29,77,1,4233.43
1597,2019,4,29,34,1,3950.55
1597,2019,5,1,96,1,2246.81
1597,2019,5,1,102,1,3441.00
1597,2019,5,2,78,2,4351.81
1597,2019,5,2,117,1,3762.52
1597,2019,5,3,74,2,1933.42
1597,2019,5,4,78,1,1326.49
1597,2019,5,4,97,1,212.56
1597,2019,5,5,102,1,1275.20
1597,2019,5,11,78,2,4091.69
1597,2019,5,11,119,1,3291.44
1597,2019,5,12,3,2,1898.85
1597,2019,5,13,1,1,3323.34
1597,2019,5,13,36,1,699.67
1597,2019,5,18,40,2,4458.03
1597,2019,5,19,34,1,2835.93
1597,2019,5,22,94,1,3394.80
1597,2019,5,22,66,2,3325.45
1597,2019,5,24,60,2,1528.73
1597,2019,5,24,77,1,3356.01
1597,2019,5,25,52,2,2549.75
1597,2019,5,26,10,2,1003.87
1597,2019,5,26,98,2,4448.56
1597,2019,5,28,50,1,212.03
1597,2019,5,28,76,2,4266.82
1597,2019,5,29,9,2,4305.46
1597,2019,5,29,45,2,2026.11
1597,2019,6,1,62,1,4912.54
1597,2019,6,1,118,2,2030.42
1597,2019,6,2,55,1,168.09
1597,2019,6,2,44,2,4186.64
1597,2019,6,3,91,2,4545.95
1597,2019,6,3,45,2,1075.69
1597,2019,6,4,9,1,4943.07
1597,2019,6,6,10,1,3937.61
1597,2019,6,7,36,1,1111.38
1597,2019,6,7,33,1,351.09
1597,2019,6,8,97,1,3776.31
1597,2019,6,11,63,2,3214.80
1597,2019,6,13,58,1,3232.12
1597,2019,6,13,72,2,3519.15
1597,2019,6,14,29,1,4313.78
1597,2019,6,14,78,1,2764.37
1597,2019,6,15,113,1,2988.01
1597,2019,6,16,51,2,4530.19
1597,2019,6,17,9,1,1402.68
1597,2019,6,20,90,1,3559.55
1597,2019,6,20,26,1,1776.42
1597,2019,6,25,60,2,2838.56
1597,2019,6,25,110,1,1776.64
1597,2019,6,26,89,2,4234.58
1597,2019,6,26,84,2,4213.81
1597,2019,6,27,100,2,1469.43
1597,2019,6,27,14,1,2127.58
1597,2019,6,30,68,2,3914.18
1597,2019,6,30,37,2,1259.99
1597,2019,7,2,46,1,4752.00
1597,2019,7,2,46,1,1150.12
1597,2019,7,3,42,1,317.26
1597,2019,7,3,119,2,327.03
1597,2019,7,4,40,2,3000.78
1597,2019,7,4,16,1,3854.64
1597,2019,7,6,51,1,2717.25
1597,2019,7,6,74,1,1593.95
1597,2019,7,8,23,1,2403.71
1597,2019,7,8,47,2,1331.12
1597,2019,7,9,5,1,245.87
1597,2019,7,9,94,2,1979.89
1597,2019,7,11,70,1,1243.68
1597,2019,7,11,74,2,1012.00
1597,2019,7,12,93,2,2413.12
1597,2019,7,13,119,2,323.44
1597,2019,7,13,39,2,2743.87
1597,2019,7,15,80,1,3262.53
1597,2019,7,15,80,2,4652.67
1597,2019,7,17,103,2,972.30
1597,2019,7,17,53,2,1870.83
1597,2019,7,20,105,2,2079.96
1597,2019,7,21,87,1,1084.46
1597,2019,7,21,91,1,3056.52
1597,2019,7,23,11,1,1892.73
1597,2019,7,27,116,1,2963.53
1597,2019,7,27,5,2,599.78
1597,2019,7,28,119,2,4345.37
1597,2019,7,28,22,2,3156.46
1597,2019,7,29,68,2,3791.99
1597,2019,7,29,111,2,985.13
1597,2019,8,1,75,2,1132.02
1597,2019,8,2,76,2,1294.60
1597,2019,8,2,74,2,4600.35
1597,2019,8,4,59,2,4839.56
1597,2019,8,5,106,1,4689.89
1597,2019,8,7,101,1,4370.90
1597,2019,8,8,31,1,4109.78
1597,2019,8,8,108,2,2553.47
1597,2019,8,9,63,2,203.73
1597,2019,8,9,118,2,2438.32
1597,2019,8,10,115,1,442.69
1597,2019,8,10,88,2,2475.19
1597,2019,8,11,55,1,1010.02
1597,2019,8,12,103,1,2937.36
1597,2019,8,12,22,1,2528.80
1597,2019,8,13,83,1,4199.79
1597,2019,8,13,61,1,4584.72
1597,2019,8,14,79,2,2732.95
1597,2019,8,14,50,1,4990.19
1597,2019,8,15,24,1,859.78
1597,2019,8,15,118,2,3163.09
1597,2019,8,16,110,2,2307.67
1597,2019,8,16,70,1,2085.12
1597,2019,8,17,24,2,2042.49
1597,2019,8,17,17,1,4406.00
1597,2019,8,20,33,1,3849.10
1597,2019,8,21,116,2,2839.04
1597,2019,8,21,12,2,88.17
1597,2019,8,22,37,2,4632.89
1597,2019,8,22,72,1,1001.89
1597,2019,8,25,34,1,1153.41
1597,2019,8,28,90,2,837.01
1597,2019,8,30,109,2,750.05
1597,2019,8,30,92,2,1755.35
1597,2019,9,1,22,2,3637.07
1597,2019,9,1,55,2,4903.46
1597,2019,9,2,74,1,3255.81
1597,2019,9,2,114,1,2667.39
1597,2019,9,3,80,1,931.12
1597,2019,9,3,104,1,3031.22
1597,2019,9,4,108,2,2267.98
1597,2019,9,4,42,1,1804.85
1597,2019,9,5,53,2,159.76
1597,2019,9,5,106,1,3526.44
1597,2019,9,6,61,1,1665.28
1597,2019,9,6,29,2,3977.63
1597,2019,9,7,29,1,4467.63
1597,2019,9,8,23,1,2587.63
1597,2019,9,10,66,2,3452.13
1597,2019,9,10,85,1,4852.15
1597,2019,9,11,19,2,3033.39
1597,2019,9,11,96,2,1633.99
1597,2019,9,12,96,2,777.10
1597,2019,9,15,82,1,2227.43
1597,2019,9,16,80,1,1105.84
1597,2019,9,17,25,2,2059.04
1597,2019,9,17,115,2,1201.48
1597,2019,9,20,107,1,3159.47
1597,2019,9,20,43,1,2086.26
1597,2019,9,21,5,2,3765.27
1597,2019,9,21,3,2,4121.31
1597,2019,9,23,23,1,1641.29
1597,2019,9,23,39,2,2955.28
1597,2019,9,24,101,2,2024.86
1597,2019,9,24,74,1,2154.12
1597,2019,9,25,12,2,4715.01
1597,2019,9,25,16,2,2884.36
1597,2019,9,26,27,2,3321.49
1597,2019,9,28,30,1,486.77
1597,2019,9,28,61,2,3277.33
1597,2019,9,30,62,2,2888.56
1597,2019,9,30,99,1,2963.67
1597,2019,10,3,80,1,985.76
1597,2019,10,4,85,1,2007.96
1597,2019,10,4,80,2,2858.59
1597,2019,10,5,112,1,3785.49
1597,2019,10,6,50,2,4657.48
1597,2019,10,6,7,1,281.64
1597,2019,10,8,12,2,1379.09
1597,2019,10,9,83,1,1779.02
1597,2019,10,10,118,1,3354.59
1597,2019,10,10,45,1,3907.79
1597,2019,10,11,58,2,4752.00
1597,2019,10,14,46,2,59.05
1597,2019,10,14,50,1,1659.03
1597,2019,10,15,107,2,3715.08
1597,2019,10,17,30,1,4457.70
1597,2019,10,17,29,1,1060.86
1597,2019,10,20,112,2,1045.96
1597,2019,10,20,97,2,2991.14
1597,2019,10,21,84,1,1065.02
1597,2019,10,21,54,1,4777.94
1597,2019,10,22,111,2,2896.81
1597,2019,10,22,40,2,2239.40
1597,2019,10,23,14,1,2003.74
1597,2019,10,24,100,1,260.62
1597,2019,10,26,79,1,2401.16
1597,2019,10,26,68,1,747.39
1597,2019,11,1,4,1,1630.15
1597,2019,11,1,74,1,4522.83
1597,2019,11,3,10,1,4440.46
1597,2019,11,5,81,1,915.78
1597,2019,11,7,61,1,741.38
1597,2019,11,8,106,2,4434.26
1597,2019,11,8,6,1,4743.66
1597,2019,11,9,87,2,3188.24
1597,2019,11,9,25,1,3611.89
1597,2019,11,10,92,2,3479.10
1597,2019,11,11,21,1,3257.27
1597,2019,11,12,34,2,3918.95
1597,2019,11,12,74,1,340.43
1597,2019,11,14,91,1,799.21
1597,2019,11,14,47,2,4881.14
1597,2019,11,15,88,2,206.88
1597,2019,11,15,109,2,4343.20
1597,2019,11,16,67,2,1096.54
1597,2019,11,16,119,1,4559.64
1597,2019,11,18,99,2,4883.25
1597,2019,11,18,30,2,2126.78
1597,2019,11,19,111,2,2071.05
1597,2019,11,19,39,2,3297.62
1597,2019,11,20,100,2,4327.16
1597,2019,11,20,86,1,939.49
1597,2019,11,21,37,1,2246.95
1597,2019,11,22,48,1,3061.95
1597,2019,11,22,7,1,4035.32
1597,2019,11,23,73,1,29.64
1597,2019,11,23,97,2,4485.96
1597,2019,11,25,24,2,3151.62
1597,2019,11,25,97,1,2089.88
1597,2019,11,26,50,1,2300.61
1597,2019,11,26,88,2,216.47
1597,2019,11,29,80,2,4474.61
1597,2019,11,29,92,1,940.04
1597,2019,11,30,115,1,4898.01
1597,2019,12,1,70,2,2151.45
1597,2019,12,1,49,1,349.15
1597,2019,12,2,40,1,997.20
1597,2019,12,3,49,1,625.75
1597,2019,12,3,3,2,4781.76
1597,2019,12,6,9,1,4609.69
1597,2019,12,6,12,2,1930.86
1597,2019,12,7,79,1,3058.08
1597,2019,12,7,108,1,3524.19
1597,2019,12,8,30,1,2426.20
1597,2019,12,8,1,1,3845.47
1597,2019,12,9,12,2,2116.58
1597,2019,12,9,67,2,1868.82
1597,2019,12,10,39,2,3477.10
1597,2019,12,11,90,2,3648.31
1597,2019,12,12,14,2,111.08
1597,2019,12,12,92,2,3439.39
1597,2019,12,13,37,1,2112.36
1597,2019,12,13,52,1,2772.33
1597,2019,12,14,24,2,1719.95
1597,2019,12,14,30,1,827.63
1597,2019,12,15,89,1,1938.07
1597,2019,12,16,117,2,1052.25
1597,2019,12,17,102,2,1002.33
1597,2019,12,18,11,1,174.35
1597,2019,12,18,43,1,3757.19
1597,2019,12,19,9,2,4319.71
1597,2019,12,21,88,1,4370.39
1597,2019,12,24,83,1,3064.66
1597,2019,12,24,89,1,4843.70
1597,2019,12,26,52,1,3694.60
1597,2019,12,26,60,2,3494.91
1597,2019,12,27,42,2,2547.83
1597,2019,12,27,101,1,4367.91
1597,2019,12,28,49,2,842.50
1597,2019,12,29,39,2,1605.96
1597,2019,12,29,120,1,1399.21
